United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2025 Trustees Report.
Females

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1954,95,0.184768,15633,2888,14189,59452,3.80,1802,1638,0.9089,7302,4.0510,43.11
1954,96,0.202445,12745,2580,11455,45263,3.55,1436,1313,0.9139,5499,3.8286,40.44
1954,97,0.220072,10164,2237,9046,33809,3.33,1120,1028,0.9184,4063,3.6282,38.04
1954,98,0.237174,7928,1880,6987,24763,3.12,854,788,0.9225,2943,3.4473,35.87
1954,99,0.253674,6047,1534,5280,17775,2.94,637,590,0.9262,2089,3.2820,33.88
1954,100,0.270588,4513,1221,3903,12495,2.77,464,432,0.9297,1453,3.1279,32.04
1954,101,0.287833,3292,948,2818,8592,2.61,331,309,0.9329,988,2.9844,30.31
1954,102,0.305316,2344,716,1987,5774,2.46,231,216,0.9359,657,2.8505,28.71
1954,103,0.322933,1629,526,1366,3787,2.33,157,147,0.9387,427,2.7251,27.20
1954,104,0.340569,1103,376,915,2422,2.20,104,98,0.9414,270,2.6066,25.78
1954,105,0.359178,727,261,597,1507,2.07,67,63,0.9440,166,2.4923,24.41
1954,106,0.378815,466,177,378,910,1.95,42,40,0.9464,100,2.3823,23.09
1954,107,0.399537,289,116,232,532,1.84,25,24,0.9488,58,2.2765,21.82
1954,108,0.421404,174,73,137,301,1.73,15,14,0.9511,32,2.1747,20.60
1954,109,0.444481,101,45,78,163,1.63,8,8,0.9533,18,2.0770,19.42
1954,110,0.468835,56,26,43,85,1.53,5,4,0.9554,9,1.9833,18.30
1954,111,0.494537,30,15,22,42,1.43,2,2,0.9574,5,1.8939,17.23
1954,112,0.521663,15,8,11,20,1.34,1,1,0.9593,2,1.8091,16.21
1954,113,0.550292,7,4,5,9,1.26,1,1,0.9611,1,1.7303,15.26
1954,114,0.576536,3,2,2,4,1.19,0,0,0.9626,0,1.6613,14.44
1954,115,0.602032,1,1,1,2,1.12,0,0,0.9641,0,1.5975,13.67
1954,116,0.628672,1,0,0,1,1.05,0,0,0.9655,0,1.5359,12.93
1954,117,0.656507,0,0,0,0,0.99,0,0,0.9668,0,1.4765,12.22
1954,118,0.685594,0,0,0,0,0.93,0,0,0.9681,0,1.4192,11.53
1954,119,0.715987,0,0,0,0,0.87,0,0,0.9693,0,1.3638,10.87
1955,0,0.023076,100000,2308,97970,7980765,79.81,100000,18679,0.1868,3617010,36.1701,428.54
1955,1,0.001718,97692,168,97608,7882796,80.69,95496,16423,0.1720,3517010,36.8289,436.45
1955,2,0.000964,97525,94,97478,7785187,79.83,93189,16263,0.1745,3421514,36.7160,435.09
1955,3,0.000761,97431,74,97394,7687710,78.90,91006,16175,0.1777,3328326,36.5727,433.37
1955,4,0.000623,97356,61,97326,7590316,77.96,88892,16108,0.1812,3237320,36.4186,431.52
1955,5,0.000522,97296,51,97270,7492990,77.01,86839,16053,0.1849,3148428,36.2558,429.57
1955,6,0.000427,97245,42,97224,7395720,76.05,84842,16009,0.1887,3061589,36.0856,427.53
1955,7,0.000389,97203,38,97184,7298495,75.08,82900,15974,0.1927,2976746,35.9079,425.39
1955,8,0.000331,97166,32,97149,7201311,74.11,81004,15942,0.1968,2893847,35.7247,423.20
1955,9,0.000300,97133,29,97119,7104162,73.14,79157,15916,0.2011,2812843,35.5351,420.92
1955,10,0.000267,97104,26,97091,7007043,72.16,77354,15893,0.2055,2733686,35.3400,418.58
1955,11,0.000261,97078,25,97066,6909952,71.18,75594,15872,0.2100,2656332,35.1392,416.17
1955,12,0.000272,97053,26,97040,6812886,70.20,73876,15853,0.2146,2580738,34.9336,413.70
1955,13,0.000320,97027,31,97011,6715846,69.22,72195,15833,0.2193,2506862,34.7235,411.18
1955,14,0.000393,96995,38,96976,6618835,68.24,70549,15811,0.2241,2434667,34.5102,408.62
1955,15,0.000448,96957,43,96936,6521859,67.27,68936,15784,0.2290,2364118,34.2944,406.03
1955,16,0.000556,96914,54,96887,6424923,66.30,67356,15754,0.2339,2295182,34.0754,403.41
1955,17,0.000636,96860,62,96829,6328036,65.33,65805,15717,0.2388,2227826,33.8550,400.76
1955,18,0.000688,96798,67,96765,6231207,64.37,64285,15676,0.2439,2162021,33.6321,398.08
1955,19,0.000654,96732,63,96700,6134442,63.42,62796,15633,0.2489,2097737,33.4056,395.37
1955,20,0.000644,96669,62,96637,6037742,62.46,61344,15593,0.2542,2034941,33.1726,392.57
1955,21,0.000627,96606,61,96576,5941105,61.50,59926,15554,0.2596,1973597,32.9338,389.71
1955,22,0.000640,96546,62,96515,5844529,60.54,58542,15517,0.2651,1913670,32.6887,386.76
1955,23,0.000663,96484,64,96452,5748014,59.57,57189,15481,0.2707,1855128,32.4383,383.76
1955,24,0.000639,96420,62,96389,5651562,58.61,55867,15444,0.2764,1797939,32.1827,380.69
1955,25,0.000648,96358,62,96327,5555173,57.65,54576,15409,0.2823,1742072,31.9203,377.54
1955,26,0.000646,96296,62,96265,5458846,56.69,53314,15374,0.2884,1687497,31.6520,374.32
1955,27,0.000628,96234,60,96204,5362581,55.72,52082,15341,0.2945,1634183,31.3773,371.03
1955,28,0.000653,96173,63,96142,5266377,54.76,50879,15309,0.3009,1582101,31.0955,367.65
1955,29,0.000659,96110,63,96079,5170235,53.79,49702,15276,0.3074,1531222,30.8078,364.19
1955,30,0.000683,96047,66,96014,5074156,52.83,48553,15244,0.3140,1481520,30.5135,360.66
1955,31,0.000768,95982,74,95945,4978142,51.87,47429,15212,0.3207,1432967,30.2130,357.06
1955,32,0.000844,95908,81,95867,4882197,50.91,46327,15176,0.3276,1385538,29.9078,353.39
1955,33,0.000877,95827,84,95785,4786330,49.95,45247,15138,0.3346,1339211,29.5977,349.67
1955,34,0.000969,95743,93,95697,4690545,48.99,44191,15099,0.3417,1293964,29.2811,345.87
1955,35,0.001006,95650,96,95602,4594849,48.04,43156,15057,0.3489,1249772,28.9596,342.02
1955,36,0.001079,95554,103,95502,4499247,47.09,42143,15015,0.3563,1206617,28.6315,338.08
1955,37,0.001170,95451,112,95395,4403744,46.14,41151,14970,0.3638,1164474,28.2975,334.07
1955,38,0.001328,95339,127,95276,4308349,45.19,40179,14923,0.3714,1123323,27.9581,330.00
1955,39,0.001381,95213,131,95147,4213073,44.25,39223,14871,0.3791,1083144,27.6148,325.88
1955,40,0.001515,95081,144,95009,4117927,43.31,38289,14818,0.3870,1043921,27.2646,321.67
1955,41,0.001602,94937,152,94861,4022918,42.37,37371,14761,0.3950,1005632,26.9094,317.41
1955,42,0.001679,94785,159,94705,3928057,41.44,36472,14703,0.4031,968261,26.5479,313.07
1955,43,0.001824,94626,173,94540,3833351,40.51,35592,14643,0.4114,931789,26.1794,308.65
1955,44,0.001999,94453,189,94359,3738812,39.58,34729,14580,0.4198,896196,25.8056,304.17
1955,45,0.002151,94264,203,94163,3644453,38.66,33880,14512,0.4283,861468,25.4270,299.62
1955,46,0.002384,94062,224,93949,3550290,37.74,33047,14441,0.4370,827588,25.0427,295.01
1955,47,0.002612,93837,245,93715,3456340,36.83,32227,14364,0.4457,794540,24.6544,290.35
1955,48,0.002812,93592,263,93461,3362626,35.93,31420,14281,0.4545,762313,24.2619,285.64
1955,49,0.003008,93329,281,93189,3269165,35.03,30627,14195,0.4635,730893,23.8640,280.87
1955,50,0.003333,93048,310,92893,3175976,34.13,29849,14105,0.4725,700266,23.4604,276.03
1955,51,0.003499,92738,324,92576,3083083,33.25,29080,14008,0.4817,670417,23.0539,271.15
1955,52,0.003714,92414,343,92242,2990507,32.36,28327,13908,0.4910,641336,22.6403,266.18
1955,53,0.003975,92070,366,91887,2898265,31.48,27587,13805,0.5004,613009,22.2206,261.15
1955,54,0.004327,91705,397,91506,2806378,30.60,26860,13698,0.5100,585422,21.7953,256.04
1955,55,0.004510,91308,412,91102,2714872,29.73,26143,13584,0.5196,558562,21.3660,250.89
1955,56,0.004905,90896,446,90673,2623770,28.87,25440,13469,0.5295,532419,20.9288,245.65
1955,57,0.005330,90450,482,90209,2533097,28.01,24746,13347,0.5394,506980,20.4877,240.35
1955,58,0.005752,89968,518,89709,2442888,27.15,24060,13218,0.5494,482234,20.0427,235.01
1955,59,0.006274,89450,561,89170,2353178,26.31,23384,13083,0.5595,458174,19.5934,229.62
1955,60,0.006760,88889,601,88589,2264009,25.47,22715,12940,0.5697,434790,19.1411,224.19
1955,61,0.007353,88288,649,87964,2175420,24.64,22054,12790,0.5799,412075,18.6847,218.72
1955,62,0.007935,87639,695,87292,2087456,23.82,21400,12631,0.5902,390021,18.2255,213.21
1955,63,0.008476,86944,737,86575,2000164,23.01,20753,12465,0.6006,368621,17.7626,207.65
1955,64,0.009063,86207,781,85816,1913589,22.20,20114,12293,0.6112,347868,17.2947,202.04
1955,65,0.011273,85426,963,84944,1827773,21.40,19484,12115,0.6218,327754,16.8220,196.36
1955,66,0.012930,84463,1092,83917,1742829,20.63,18831,11900,0.6319,308270,16.3704,190.94
1955,67,0.012532,83370,1045,82848,1658912,19.90,18170,11662,0.6418,289439,15.9299,185.66
1955,68,0.012533,82326,1032,81810,1576064,19.14,17538,11440,0.6523,271270,15.4671,180.11
1955,69,0.012926,81294,1051,80768,1494254,18.38,16929,11225,0.6630,253731,14.9877,174.35
1955,70,0.013837,80243,1110,79688,1413486,17.62,16335,11011,0.6741,236802,14.4968,168.46
1955,71,0.015209,79133,1204,78531,1333798,16.86,15747,10790,0.6852,220467,14.0010,162.51
1955,72,0.016778,77929,1308,77275,1255267,16.11,15158,10556,0.6964,204721,13.5054,156.56
1955,73,0.018496,76622,1417,75913,1177992,15.37,14569,10307,0.7075,189562,13.0113,150.64
1955,74,0.020306,75204,1527,74441,1102079,14.65,13978,10044,0.7185,174993,12.5191,144.73
1955,75,0.022234,73677,1638,72858,1027638,13.95,13386,9766,0.7296,161015,12.0283,138.84
1955,76,0.024354,72039,1754,71162,954779,13.25,12794,9475,0.7406,147629,11.5385,132.96
1955,77,0.026767,70285,1881,69344,883618,12.57,12202,9171,0.7516,134834,11.0500,127.10
1955,78,0.029546,68403,2021,67393,814273,11.90,11609,8851,0.7625,122632,10.5640,121.27
1955,79,0.032753,66382,2174,65295,746881,11.25,11012,8516,0.7733,111024,10.0818,115.48
1955,80,0.036442,64208,2340,63038,681585,10.62,10412,8164,0.7840,100011,9.6053,109.76
1955,81,0.040653,61868,2515,60611,618547,10.00,9807,7793,0.7946,89599,9.1361,104.13
1955,82,0.045422,59353,2696,58005,557936,9.40,9197,7403,0.8049,79792,8.6760,98.61
1955,83,0.050820,56657,2879,55218,499931,8.82,8582,6995,0.8151,70595,8.2262,93.21
1955,84,0.057034,53778,3067,52244,444714,8.27,7963,6568,0.8249,62014,7.7882,87.96
1955,85,0.064244,50711,3258,49082,392469,7.74,7340,6124,0.8344,54051,7.3643,82.87
1955,86,0.071992,47453,3416,45745,343388,7.24,6714,5663,0.8436,46711,6.9577,77.99
1955,87,0.080365,44037,3539,42267,297643,6.76,6090,5191,0.8523,39998,6.5675,73.31
1955,88,0.089577,40498,3628,38684,255376,6.31,5475,4713,0.8608,33908,6.1933,68.82
1955,89,0.099766,36870,3678,35031,216692,5.88,4872,4233,0.8688,28433,5.8355,64.53
1955,90,0.110921,33192,3682,31351,181661,5.47,4288,3758,0.8765,23560,5.4949,60.44
1955,91,0.123058,29510,3631,27694,150311,5.09,3726,3293,0.8837,19273,5.1720,56.56
1955,92,0.136313,25879,3528,24115,122616,4.74,3194,2845,0.8906,15546,4.8668,52.90
1955,93,0.150872,22351,3372,20665,98502,4.41,2697,2419,0.8970,12352,4.5801,49.46
1955,94,0.166748,18979,3165,17396,77837,4.10,2239,2021,0.9030,9655,4.3132,46.26
1955,95,0.183713,15814,2905,14362,60440,3.82,1823,1657,0.9085,7417,4.0676,43.31
1955,96,0.201303,12909,2599,11610,46079,3.57,1455,1329,0.9136,5593,3.8445,40.63
1955,97,0.218850,10310,2256,9182,34469,3.34,1136,1043,0.9181,4138,3.6433,38.22
1955,98,0.235881,8054,1900,7104,25287,3.14,867,800,0.9222,3002,3.4617,36.04
1955,99,0.252317,6154,1553,5378,18183,2.95,648,600,0.9259,2135,3.2957,34.05
1955,100,0.269165,4601,1239,3982,12805,2.78,474,440,0.9294,1487,3.1410,32.19
1955,101,0.286340,3363,963,2881,8823,2.62,338,315,0.9326,1014,2.9969,30.46
1955,102,0.303751,2400,729,2035,5942,2.48,236,221,0.9356,676,2.8625,28.85
1955,103,0.321291,1671,537,1403,3906,2.34,161,151,0.9385,440,2.7366,27.34
1955,104,0.338847,1134,384,942,2504,2.21,107,100,0.9411,279,2.6176,25.91
1955,105,0.357372,750,268,616,1562,2.08,69,65,0.9437,172,2.5029,24.53
1955,106,0.376921,482,182,391,946,1.96,43,41,0.9462,103,2.3924,23.21
1955,107,0.397551,300,119,241,555,1.85,26,25,0.9486,60,2.2862,21.93
1955,108,0.419322,181,76,143,315,1.74,16,15,0.9509,34,2.1840,20.71
1955,109,0.442297,105,46,82,172,1.63,9,8,0.9531,18,2.0859,19.53
1955,110,0.466544,59,27,45,90,1.53,5,5,0.9552,10,1.9919,18.40
1955,111,0.492135,31,15,24,45,1.44,3,2,0.9572,5,1.9021,17.32
1955,112,0.519144,16,8,12,21,1.35,1,1,0.9591,2,1.8171,16.30
1955,113,0.547650,8,4,6,10,1.27,1,1,0.9609,1,1.7382,15.36
1955,114,0.573364,3,2,2,4,1.19,0,0,0.9625,0,1.6695,14.53
1955,115,0.598735,1,1,1,2,1.13,0,0,0.9639,0,1.6055,13.77
1955,116,0.625245,1,0,0,1,1.06,0,0,0.9653,0,1.5436,13.02
1955,117,0.652946,0,0,0,0,1.00,0,0,0.9666,0,1.4838,12.31
1955,118,0.681893,0,0,0,0,0.94,0,0,0.9679,0,1.4262,11.61
1955,119,0.712141,0,0,0,0,0.88,0,0,0.9692,0,1.3706,10.95
1956,0,0.022640,100000,2264,98007,7987586,79.88,100000,18634,0.1863,3619020,36.1902,428.78
1956,1,0.001767,97736,173,97650,7889579,80.72,95539,16421,0.1719,3519020,36.8335,436.50
1956,2,0.000997,97563,97,97515,7791929,79.87,93226,16256,0.1744,3423481,36.7225,435.17
1956,3,0.000704,97466,69,97432,7694415,78.94,91039,16165,0.1776,3330256,36.5806,433.47
1956,4,0.000610,97397,59,97368,7596983,78.00,88929,16102,0.1811,3239217,36.4246,431.60
1956,5,0.000494,97338,48,97314,7499615,77.05,86877,16049,0.1847,3150288,36.2615,429.64
1956,6,0.000431,97290,42,97269,7402301,76.08,84882,16007,0.1886,3063411,36.0903,427.58
1956,7,0.000371,97248,36,97230,7305032,75.12,82938,15972,0.1926,2978529,35.9129,425.45
1956,8,0.000330,97212,32,97196,7207802,74.15,81043,15942,0.1967,2895591,35.7292,423.25
1956,9,0.000287,97180,28,97166,7110606,73.17,79195,15915,0.2010,2814549,35.5397,420.98
1956,10,0.000266,97152,26,97139,7013440,72.19,77392,15893,0.2054,2735354,35.3442,418.63
1956,11,0.000255,97126,25,97114,6916301,71.21,75632,15873,0.2099,2657962,35.1435,416.22
1956,12,0.000287,97101,28,97087,6819188,70.23,73912,15854,0.2145,2582330,34.9377,413.75
1956,13,0.000334,97073,32,97057,6722100,69.25,72230,15833,0.2192,2508418,34.7282,411.24
1956,14,0.000373,97041,36,97023,6625043,68.27,70582,15810,0.2240,2436188,34.5155,408.69
1956,15,0.000463,97005,45,96982,6528020,67.30,68970,15784,0.2289,2365606,34.2991,406.09
1956,16,0.000553,96960,54,96933,6431038,66.33,67388,15753,0.2338,2296636,34.0808,403.47
1956,17,0.000628,96906,61,96876,6334104,65.36,65836,15717,0.2387,2229248,33.8604,400.82
1956,18,0.000625,96846,61,96815,6237228,64.40,64316,15676,0.2437,2163411,33.6373,398.15
1956,19,0.000628,96785,61,96755,6140413,63.44,62831,15637,0.2489,2099096,33.4088,395.41
1956,20,0.000628,96724,61,96694,6043659,62.48,61379,15598,0.2541,2036265,33.1750,392.60
1956,21,0.000641,96664,62,96633,5946965,61.52,59962,15561,0.2595,1974885,32.9358,389.73
1956,22,0.000663,96602,64,96570,5850332,60.56,58576,15523,0.2650,1914924,32.6912,386.79
1956,23,0.000636,96538,61,96507,5753763,59.60,57221,15485,0.2706,1856348,32.4416,383.80
1956,24,0.000636,96476,61,96445,5657256,58.64,55899,15450,0.2764,1799127,32.1853,380.72
1956,25,0.000629,96415,61,96385,5560810,57.68,54608,15415,0.2823,1743227,31.9228,377.57
1956,26,0.000619,96354,60,96324,5464426,56.71,53346,15381,0.2883,1688620,31.6539,374.35
1956,27,0.000627,96294,60,96264,5368101,55.75,52115,15349,0.2945,1635274,31.3784,371.04
1956,28,0.000633,96234,61,96204,5271837,54.78,50911,15317,0.3009,1583159,31.0966,367.66
1956,29,0.000645,96173,62,96142,5175634,53.82,49735,15285,0.3073,1532248,30.8084,364.20
1956,30,0.000712,96111,68,96077,5079491,52.85,48585,15254,0.3140,1482513,30.5136,360.66
1956,31,0.000796,96043,76,96004,4983415,51.89,47459,15220,0.3207,1433928,30.2140,357.07
1956,32,0.000834,95966,80,95926,4887410,50.93,46355,15183,0.3275,1386469,29.9097,353.42
1956,33,0.000916,95886,88,95842,4791484,49.97,45275,15146,0.3345,1340114,29.5993,349.69
1956,34,0.000944,95798,90,95753,4695642,49.02,44217,15105,0.3416,1294839,29.2839,345.91
1956,35,0.001016,95708,97,95659,4599889,48.06,43182,15064,0.3489,1250622,28.9618,342.04
1956,36,0.001091,95611,104,95558,4504229,47.11,42168,15021,0.3562,1207440,28.6340,338.11
1956,37,0.001222,95506,117,95448,4408671,46.16,41175,14976,0.3637,1165272,28.3005,334.11
1956,38,0.001314,95390,125,95327,4313223,45.22,40200,14927,0.3713,1124097,27.9625,330.05
1956,39,0.001421,95264,135,95197,4217896,44.28,39245,14876,0.3790,1083897,27.6190,325.93
1956,40,0.001482,95129,141,95058,4122699,43.34,38308,14821,0.3869,1044652,27.2700,321.74
1956,41,0.001564,94988,149,94914,4027641,42.40,37391,14766,0.3949,1006344,26.9140,317.47
1956,42,0.001681,94839,159,94760,3932727,41.47,36493,14708,0.4030,968953,26.5516,313.12
1956,43,0.001845,94680,175,94593,3837967,40.54,35613,14648,0.4113,932460,26.1833,308.70
1956,44,0.002006,94505,190,94410,3743375,39.61,34748,14584,0.4197,896847,25.8101,304.22
1956,45,0.002233,94316,211,94210,3648964,38.69,33898,14516,0.4282,862100,25.4318,299.68
1956,46,0.002428,94105,229,93991,3554754,37.77,33062,14442,0.4368,828201,25.0497,295.10
1956,47,0.002627,93876,247,93753,3460763,36.87,32241,14363,0.4455,795139,24.6627,290.45
1956,48,0.002807,93630,263,93498,3367010,35.96,31433,14281,0.4543,762898,24.2707,285.75
1956,49,0.003100,93367,289,93222,3273512,35.06,30640,14194,0.4633,731465,23.8730,280.98
1956,50,0.003276,93078,305,92925,3180289,34.17,29858,14102,0.4723,700825,23.4718,276.16
1956,51,0.003506,92773,325,92610,3087364,33.28,29091,14006,0.4814,670967,23.0642,271.27
1956,52,0.003760,92447,348,92274,2994754,32.39,28338,13906,0.4907,641876,22.6511,266.31
1956,53,0.004082,92100,376,91912,2902480,31.51,27596,13802,0.5001,613538,22.2327,261.29
1956,54,0.004246,91724,389,91529,2810569,30.64,26866,13692,0.5096,585942,21.8100,256.22
1956,55,0.004608,91335,421,91124,2719039,29.77,26150,13581,0.5193,559076,21.3794,251.05
1956,56,0.005004,90914,455,90686,2627915,28.91,25444,13463,0.5291,532926,20.9447,245.84
1956,57,0.005417,90459,490,90214,2537229,28.05,24748,13338,0.5390,507482,20.5060,240.57
1956,58,0.005882,89969,529,89704,2447015,27.20,24061,13207,0.5489,482734,20.0633,235.26
1956,59,0.006350,89440,568,89156,2357311,26.36,23381,13069,0.5589,458673,19.6172,229.91
1956,60,0.006890,88872,612,88565,2268155,25.52,22710,12924,0.5691,435292,19.1671,224.50
1956,61,0.007433,88259,656,87931,2179590,24.70,22047,12771,0.5793,412582,18.7138,219.07
1956,62,0.007918,87603,694,87257,2091659,23.88,21391,12611,0.5895,390535,18.2570,213.58
1956,63,0.008507,86910,739,86540,2004402,23.06,20745,12445,0.5999,369144,17.7948,208.04
1956,64,0.010537,86170,908,85716,1917862,22.26,20106,12273,0.6104,348399,17.3285,202.44
1956,65,0.012175,85262,1038,84743,1832146,21.49,19446,12065,0.6204,328294,16.8819,197.08
1956,66,0.011743,84224,989,83730,1747402,20.75,18778,11834,0.6302,308847,16.4474,191.87
1956,67,0.011650,83235,970,82750,1663673,19.99,18140,11619,0.6405,290069,15.9905,186.39
1956,68,0.011813,82266,972,81780,1580922,19.22,17526,11412,0.6512,271929,15.5160,180.69
1956,69,0.012551,81294,1020,80784,1499143,18.44,16929,11210,0.6621,254403,15.0274,174.83
1956,70,0.013709,80273,1100,79723,1418359,17.67,16341,11002,0.6733,237474,14.5325,168.89
1956,71,0.015073,79173,1193,78576,1338636,16.91,15755,10783,0.6844,221133,14.0361,162.93
1956,72,0.016633,77980,1297,77331,1260059,16.16,15168,10551,0.6956,205379,13.5400,156.98
1956,73,0.018340,76682,1406,75979,1182728,15.42,14581,10304,0.7067,190210,13.0455,151.05
1956,74,0.020137,75276,1516,74518,1106749,14.70,13991,10043,0.7178,175630,12.5527,145.13
1956,75,0.022050,73760,1626,72947,1032231,13.99,13401,9767,0.7288,161638,12.0613,139.24
1956,76,0.024154,72134,1742,71263,959284,13.30,12811,9478,0.7399,148237,11.5709,133.35
1956,77,0.026549,70392,1869,69457,888021,12.62,12221,9176,0.7509,135426,11.0817,127.48
1956,78,0.029307,68523,2008,67519,818564,11.95,11629,8859,0.7618,123205,10.5948,121.64
1956,79,0.032491,66514,2161,65434,751045,11.29,11034,8526,0.7727,111576,10.1119,115.84
1956,80,0.036152,64353,2326,63190,685611,10.65,10436,8175,0.7834,100542,9.6345,110.11
1956,81,0.040331,62027,2502,60776,622421,10.03,9832,7806,0.7940,90106,9.1644,104.47
1956,82,0.045067,59525,2683,58184,561645,9.44,9224,7419,0.8043,80274,8.7031,98.94
1956,83,0.050436,56843,2867,55409,503461,8.86,8610,7012,0.8145,71051,8.2522,93.53
1956,84,0.056633,53976,3057,52447,448052,8.30,7992,6588,0.8243,62441,7.8131,88.26
1956,85,0.063836,50919,3250,49294,395605,7.77,7370,6146,0.8339,54449,7.3882,83.16
1956,86,0.071560,47668,3411,45963,346311,7.26,6744,5686,0.8431,47079,6.9808,78.27
1956,87,0.079893,44257,3536,42489,300348,6.79,6121,5214,0.8518,40335,6.5899,73.58
1956,88,0.089054,40721,3626,38908,257859,6.33,5505,4736,0.8603,34214,6.2150,69.08
1956,89,0.099183,37095,3679,35255,218951,5.90,4902,4257,0.8683,28709,5.8565,64.78
1956,90,0.110272,33416,3685,31573,183695,5.50,4317,3781,0.8760,23807,5.5152,60.68
1956,91,0.122340,29731,3637,27912,152122,5.12,3754,3316,0.8833,19490,5.1915,56.80
1956,92,0.135520,26094,3536,24326,124210,4.76,3221,2867,0.8902,15736,4.8856,53.13
1956,93,0.150000,22557,3384,20866,99884,4.43,2722,2440,0.8966,12515,4.5981,49.68
1956,94,0.165791,19174,3179,17584,79018,4.12,2262,2041,0.9026,9793,4.3305,46.47
1956,95,0.182670,15995,2922,14534,61434,3.84,1844,1675,0.9082,7532,4.0842,43.51
1956,96,0.200174,13073,2617,11765,46900,3.59,1473,1346,0.9132,5688,3.8603,40.82
1956,97,0.217641,10456,2276,9318,35135,3.36,1152,1057,0.9177,4214,3.6584,38.40
1956,98,0.234601,8181,1919,7221,25817,3.16,881,812,0.9218,3062,3.4761,36.21
1956,99,0.250975,6261,1571,5476,18596,2.97,659,610,0.9256,2181,3.3094,34.21
1956,100,0.267756,4690,1256,4062,13120,2.80,483,448,0.9291,1522,3.1541,32.35
1956,101,0.284864,3434,978,2945,9058,2.64,345,322,0.9323,1040,3.0094,30.61
1956,102,0.302202,2456,742,2085,6113,2.49,241,226,0.9354,694,2.8745,28.99
1956,103,0.319667,1714,548,1440,4028,2.35,165,155,0.9382,453,2.7481,27.48
1956,104,0.337144,1166,393,969,2588,2.22,110,103,0.9409,288,2.6286,26.04
