United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2025 Trustees Report.
Males

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1978,117,0.580318,0,0,0,1,1.17,0,0,0.9629,0,1.6509,14.31
1978,118,0.606404,0,0,0,0,1.11,0,0,0.9643,0,1.5865,13.54
1978,119,0.633678,0,0,0,0,1.04,0,0,0.9657,0,1.5244,12.79
1979,0,0.014574,100000,1457,98715,7764728,77.65,100000,19349,0.1935,3587224,35.8722,424.97
1979,1,0.001064,98543,105,98490,7666014,77.79,96327,17924,0.1861,3487224,36.2019,428.92
1979,2,0.000685,98438,67,98404,7567523,76.88,94061,17824,0.1895,3390897,36.0499,427.10
1979,3,0.000528,98370,52,98344,7469119,75.93,91883,17761,0.1933,3296836,35.8806,425.07
1979,4,0.000433,98318,43,98297,7370775,74.97,89770,17714,0.1973,3204952,35.7018,422.92
1979,5,0.000333,98276,33,98259,7272478,74.00,87714,17676,0.2015,3115182,35.5153,420.68
1979,6,0.000294,98243,29,98229,7174219,73.03,85713,17647,0.2059,3027468,35.3209,418.35
1979,7,0.000266,98214,26,98201,7075990,72.05,83762,17622,0.2104,2941755,35.1206,415.95
1979,8,0.000270,98188,27,98175,6977789,71.07,81857,17601,0.2150,2857993,34.9147,413.48
1979,9,0.000261,98161,26,98149,6879614,70.08,79995,17579,0.2198,2776137,34.7041,410.95
1979,10,0.000255,98136,25,98123,6781465,69.10,78176,17559,0.2246,2696142,34.4883,408.36
1979,11,0.000227,98111,22,98100,6683342,68.12,76399,17539,0.2296,2617967,34.2672,405.71
1979,12,0.000284,98089,28,98075,6585242,67.14,74664,17522,0.2347,2541568,34.0401,402.98
1979,13,0.000362,98061,35,98043,6487167,66.15,72965,17501,0.2399,2466904,33.8096,400.22
1979,14,0.000535,98025,52,97999,6389124,65.18,71298,17476,0.2451,2393940,33.5764,397.42
1979,15,0.000749,97973,73,97936,6291125,64.21,69658,17438,0.2503,2322641,33.3435,394.62
1979,16,0.000973,97899,95,97852,6193189,63.26,68041,17387,0.2555,2252983,33.1122,391.85
1979,17,0.001136,97804,111,97749,6095337,62.32,66446,17323,0.2607,2184942,32.8827,389.09
1979,18,0.001269,97693,124,97631,5997589,61.39,64879,17249,0.2659,2118496,32.6531,386.34
1979,19,0.001329,97569,130,97504,5899958,60.47,63340,17168,0.2711,2053617,32.4223,383.57
1979,20,0.001339,97440,130,97374,5802453,59.55,61833,17086,0.2763,1990277,32.1878,380.75
1979,21,0.001402,97309,136,97241,5705079,58.63,60362,17005,0.2817,1928444,31.9479,377.87
1979,22,0.001439,97173,140,97103,5607838,57.71,58922,16922,0.2872,1868082,31.7041,374.95
1979,23,0.001423,97033,138,96964,5510735,56.79,57515,16840,0.2928,1809160,31.4556,371.97
1979,24,0.001417,96895,137,96826,5413772,55.87,56142,16760,0.2985,1751645,31.2005,368.91
1979,25,0.001425,96757,138,96688,5316945,54.95,54802,16682,0.3044,1695503,30.9389,365.77
1979,26,0.001471,96620,142,96548,5220257,54.03,53493,16605,0.3104,1640702,30.6712,362.55
1979,27,0.001503,96477,145,96405,5123708,53.11,52214,16529,0.3166,1587208,30.3984,359.28
1979,28,0.001476,96332,142,96261,5027304,52.19,50963,16452,0.3228,1534995,30.1198,355.94
1979,29,0.001470,96190,141,96119,4931042,51.26,49744,16378,0.3293,1484032,29.8336,352.50
1979,30,0.001438,96049,138,95980,4834923,50.34,48554,16307,0.3359,1434288,29.5402,348.98
1979,31,0.001447,95911,139,95841,4738943,49.41,47394,16239,0.3426,1385734,29.2387,345.36
1979,32,0.001497,95772,143,95700,4643102,48.48,46261,16171,0.3496,1338341,28.9300,341.66
1979,33,0.001535,95628,147,95555,4547402,47.55,45153,16104,0.3566,1292079,28.6153,337.88
1979,34,0.001620,95482,155,95404,4451847,46.63,44071,16036,0.3639,1246926,28.2939,334.03
1979,35,0.001728,95327,165,95245,4356442,45.70,43010,15966,0.3712,1202855,27.9669,330.10
1979,36,0.001896,95162,180,95072,4261198,44.78,41970,15894,0.3787,1159845,27.6349,326.12
1979,37,0.002158,94982,205,94879,4166126,43.86,40949,15816,0.3862,1117875,27.2993,322.09
1979,38,0.002301,94777,218,94668,4071247,42.96,39942,15729,0.3938,1076926,26.9624,318.05
1979,39,0.002393,94559,226,94446,3976579,42.05,38954,15640,0.4015,1036984,26.6207,313.95
1979,40,0.002579,94332,243,94211,3882133,41.15,37987,15548,0.4093,998030,26.2729,309.77
1979,41,0.003372,94089,317,93931,3787922,40.26,37037,15453,0.4172,960043,25.9210,305.55
1979,42,0.004151,93772,389,93577,3693992,39.39,36082,15331,0.4249,923006,25.5805,301.47
1979,43,0.003811,93383,356,93205,3600414,38.56,35125,15184,0.4323,886924,25.2506,297.51
1979,44,0.003798,93027,353,92850,3507210,37.70,34204,15053,0.4401,851799,24.9033,293.34
1979,45,0.003105,92673,288,92530,3414360,36.84,33308,14926,0.4481,817595,24.5463,289.06
1979,46,0.003311,92386,306,92233,3321830,35.96,32458,14825,0.4567,784286,24.1629,284.45
1979,47,0.003504,92080,323,91919,3229597,35.07,31623,14720,0.4655,751828,23.7744,279.79
1979,48,0.003726,91757,342,91586,3137679,34.20,30804,14612,0.4743,720205,23.3801,275.06
1979,49,0.003992,91415,365,91233,3046092,33.32,29999,14500,0.4833,689400,22.9805,270.27
1979,50,0.004307,91050,392,90854,2954860,32.45,29208,14383,0.4924,659401,22.5761,265.41
1979,51,0.004669,90658,423,90447,2864005,31.59,28428,14260,0.5016,630193,22.1678,260.51
1979,52,0.005078,90235,458,90006,2773559,30.74,27659,14130,0.5109,601765,21.7563,255.58
1979,53,0.005536,89777,497,89528,2683553,29.89,26900,13993,0.5202,574105,21.3420,250.60
1979,54,0.006039,89280,539,89010,2594024,29.05,26150,13847,0.5295,547205,20.9257,245.61
1979,55,0.006566,88741,583,88449,2505014,28.23,25408,13693,0.5389,521055,20.5079,240.59
1979,56,0.007106,88158,626,87845,2416565,27.41,24673,13530,0.5484,495648,20.0885,235.56
1979,57,0.007663,87532,671,87196,2328720,26.60,23947,13358,0.5578,470975,19.6673,230.51
1979,58,0.008241,86861,716,86503,2241524,25.81,23229,13179,0.5673,447027,19.2441,225.43
1979,59,0.008847,86145,762,85764,2155021,25.02,22520,12992,0.5769,423798,18.8188,220.33
1979,60,0.009490,85383,810,84978,2069257,24.24,21819,12797,0.5865,401278,18.3913,215.20
1979,61,0.010173,84573,860,84142,1984279,23.46,21126,12595,0.5962,379459,17.9618,210.04
